business_id,type,checkins
_5gLLaL9RFnTD8F1cTyFKw,checkin,54
MzsSHR7s_nkoDggMOOcHwQ,checkin,14
wxvVH5Y4VlC-T3X71oWhqw,checkin,26
O12uB3jDlgTfQxkBeVEyaw,checkin,80
OL6SSsa9D7Z4IQIPJ_EGJA,checkin,1083
_HGheM2jzKEZFqkT4kyViQ,checkin,748
BDXKnMfbY1vraCXAKx0j7Q,checkin,41
RSMh3nwhjDR6AWptkPxYvg,checkin,11
74Js1TEPsDX0_bAPkWe93w,checkin,23
f1iseAy4nGs53Jl9OJFXFw,checkin,73
MNQw8O18ycYbVwrH1_UHjQ,checkin,62
z-Lywypl0Y_O2QIp2mGXmA,checkin,43
XuNH-N0A6pGkd8vOORdUoA,checkin,4
BJ7ugrrEh-TXImFRiJ3fvA,checkin,33
CsZyh__tQH1HYm1D06B69Q,checkin,4
N4kaq_G0NTWEJ4NMLhhUgg,checkin,6
K5kEOnBu2rP2I6vYefr7eg,checkin,29
l_tz24SOlA2vTLezCxEaVA,checkin,4
i2JU7ud2xNz1f0TuAxri4w,checkin,45
XIwWVB082rJM6rLXmTPl3A,checkin,7
MvXsT-LOm03BovfpeGoq9w,checkin,46
xqBBYzC7zRXBQe2par5Hsg,checkin,21
i9mKoASjely9zlxSRYfCJA,checkin,38
lGB3C0mR1NoLohxOyttH3Q,checkin,48
vX5foUAS_4YNhtlAilv14w,checkin,7
APDwoLz9Aq1Spr-qEb4KPw,checkin,127
vktWQYYXnOW0odVFHlX4Jg,checkin,59
e7bOG60SSb2q0QXQDBhDqw,checkin,6
DTqikUJovRQeery2RDDcWw,checkin,52
MxCkSgn3IVwECJJWZGee8Q,checkin,32
YiNESbmfBOcfSHuKcKXYzw,checkin,45
PRptJCC9CFrbQz5GvpPI8A,checkin,9
S1S7_p2u8cpMd0-ZAsjahA,checkin,11
mpcOh0HzArc52cZVWQSnCg,checkin,88
JWiNiwHED9-L9O-tawacog,checkin,5
O-NqppZZm1rQGmq3ncBPBw,checkin,5
HrSowDDXw71VD_d-4g7I5g,checkin,2266
yDIP7hyLsN5hfpaicjHDSw,checkin,35
iIuxuTF_SJ-THVcW4dt95w,checkin,16
m4Gw2d0_iWE3kyDhNtD0-g,checkin,31
GwxispSgRjzqvRGufxrfzQ,checkin,13
d29PqFN8IKXmGmcpKUU62w,checkin,34
EOtLvniLxNtPFzZjl5oXdg,checkin,16
Dp1VAj7SIb82CuwVDLah0Q,checkin,46
gnf-gwVLckuKdOaUqvVXng,checkin,9
_JG_kjfu3npEWIvy2HhZ9w,checkin,12
TRI4ZCk8caJckKkGTvzpIQ,checkin,40
7Jut4P7kkrxDHDHC2hS4Ng,checkin,92
XGl6nL5I21Lm8XmkfnNvsw,checkin,137
3ytXCIYg6EN11k1dPBjFoA,checkin,12
4jvFXuAI5qyVX9NqwzstOg,checkin,12
uicUxmLWLImu1caCQchTnA,checkin,69
Bpiz6E-UzqCPsY_xcPV7dQ,checkin,4
6WS7rfA2SR_1QuOYAMn-_g,checkin,28
cjniLFVWyRh0QO9v5Ach7w,checkin,83
zjkNGe4NcWKPJIoHcy4QXg,checkin,94
pTNoKmIjo3BO-XDDYq8qcQ,checkin,284
sn3ru-DluchJZu4j8T8fLg,checkin,3
ST92fM460AQtyRmK6UWAzw,checkin,45
2Ol5IT7nu5WBm0ldD-ERKA,checkin,43
uGe_xRi-bs7i2BxUZo5cRg,checkin,4
Up310reV6k3VsgfltnnK9Q,checkin,92
Nw1oIVVkiU5jU3dvrDqGyw,checkin,7
5cdOl0IBh58CWW9lDGyJOw,checkin,173
Gedhw0EW2-ohaPBKV-FHIw,checkin,17
-yuJgdA16MI0lreBxxrsfw,checkin,63
gpDBMFyRvxOLX-GZ21QATQ,checkin,22
ONo0ffn10iZQfRk0ZgK8pQ,checkin,4
AhDXwtPvLGWu1hX-44Uv_Q,checkin,9
u1ardC8ADxzccyCCvwZu1g,checkin,18
KramfptRWKyQOm672d-w4Q,checkin,12
w-4Q2T_uLe66HNU8-4wapw,checkin,6
4_OjBv7bu4rRyjo-J1hATw,checkin,70
Wq0Msm1LQuNvbKpNefGp7A,checkin,5
j-js4-1xy9BUZtJ4_2zIqA,checkin,3
pEP9i5uIcZQzPOGKOxBjuw,checkin,11
lLdbqsfjPOte1m_GNy8E6w,checkin,15
uExp0zLpyyz3Oaryng_Qeg,checkin,79
8WpmSPNeHncqqRf6ultGiQ,checkin,70
4Q4ugSPMpxhoRFiT2BdAKg,checkin,60
FhHrsahT7IEz5hoTJ5C8Lg,checkin,3
uOmrboDKfNuuMonu49o6og,checkin,69
WV4f9fVqDnlnc72-AGk5Rg,checkin,12
B8nDXstqrTsXAE_cGd_9vQ,checkin,5
amIKbXtk8TCoySw_xBjFKg,checkin,246
e_BpyOhqkaz1rjTQSXTfrA,checkin,7
NVDtHHhcyutR02bQyIehDw,checkin,26
SptRBfZ_NGrNKhdKLmqUFw,checkin,17
MmafQlWPPu0qbA7_1ayHNg,checkin,464
Tx2Hy9Zp6H1_gLOhdg8_QA,checkin,16
yggyuN3FV_NiQCKfvN-b-Q,checkin,72
R-TFTJRdHz-DcD3gZp1Hug,checkin,17
30vqUczADsjH4g5jbpSplw,checkin,26
7hnxPXd18mfkAmRZ71SwmQ,checkin,4
gV8F5m9VghmpLEa1kJRTeg,checkin,37
hU8tPH9-KYfALnUQ6s4rBA,checkin,5
hF6KrTKdQBk0wDIkZmhFkA,checkin,43
appC_QBOPSKUbMbY7y4j4g,checkin,3
9BDhzID4YFmtXc8ntYkcVA,checkin,39
ZKOd-zp_TYTFzDc4C3gKfQ,checkin,42
qKppJT2CVmiqNRBfRxLtcA,checkin,11
xeJc9ZyVHfEz7tDoUjdBIw,checkin,36
yeuMWkSpaEYEV5beeMeqng,checkin,24
K3I3G4e2v5bqzWtkEJnxGg,checkin,21
9qDxlEmzsp_-_PTwBu6maw,checkin,835
c7hwytmur_DNYnzdBrz9ZA,checkin,269
IrC3G3wtRPycnfC-km706g,checkin,57
RR_pU9zatY4IVRlS43dCGw,checkin,30
hLj1MIAUF0KL3xqRtATA9w,checkin,358
qdbtpxgfYp0aBZdg4jEFIQ,checkin,5
9nPCKf268xToQ-eHK_cx3g,checkin,26
EHGFTQpcmQ4OOA2q9gSKng,checkin,3
RiJ7ERp0UkQqaOFsrSP4zw,checkin,21
sAg_sLbFfdtNzvHaMm1KOA,checkin,12
UIheA_lF0zqs4b8wLoLsTQ,checkin,518
8eq6x5Qh1zjyc0k24zsPxQ,checkin,34
A3Xl5pQtop0On6bu1CR19g,checkin,46
2LZdhuiDH4RkDHQnHAOcnw,checkin,236
S1zo5wcPzEf6-f4cZc2gVg,checkin,10
IbO-f15bC-xAxal97GrKww,checkin,3
Z-NObtOLb_OZVQghuWLIjg,checkin,3
qMLP5QVgpo5jDqA9H1W2Rg,checkin,504
GicnpfJ8yjbRQqaZu9uA-w,checkin,5
0mkT21dY_X5y8SM2MVul5A,checkin,199
6-C75pMHTs1ni6MimMaX-g,checkin,20
sFS2RWCXUqwSRVLMn5S6oA,checkin,159
0RrANSM21gJnGImdBhDWUQ,checkin,9
wXXIrcnkKnwlSWHV-lVJpg,checkin,31
Jil8TD-tiLNaVqnnTukWlQ,checkin,3
x_4IHfiy9S7bi_M7-80xYQ,checkin,31
bWTZOnCV0ENj28RfzpmiPA,checkin,65
DKNkaZum50RbTRDFsa3kIQ,checkin,62
1JXCQLdUZSWJqghmLovl4w,checkin,98
GHjhzsmGO9LhljiYqRq2rQ,checkin,77
EHrC8_RtpbjkYgDDdmELGQ,checkin,43
5hhawszDSdItkVQ1nzyCKw,checkin,41
Hg95UyjnDo8iQYQH_svTxw,checkin,194
4_KQfG6h4BstcMDNRtnxdg,checkin,79
9TSU0S-4Ni3cjrJFrdQLeg,checkin,171
QPGMu7wXOciTRQVwklPoLA,checkin,89
gGqrtl_M8qZYu65ns3-UcA,checkin,30
6lH-31DMTJEaLCxLazvO-Q,checkin,218
2rE44bug0rA1GarQKD6g-w,checkin,52
-WodSrhVavEb04sYpY9aLQ,checkin,11
maHygeHQrb_vw0lqQUYyow,checkin,24
2nGQW91SE-2o5dX32kQ-tQ,checkin,78
oanDCxyRA12TNIGFbThY3w,checkin,54
R0o60vdBhi608tkU3eHwXg,checkin,5
n87ZF6btSU6Tmoq4AeGDiQ,checkin,6
JIX54YCDVh4ntZZGnuLBEw,checkin,104
gjeRwjCKpWlfpP92ns2Zvg,checkin,3
saDXDNoA7TTKT5UzWnWc_g,checkin,11
YRZZo8vhXqRAVVZI-nrnYA,checkin,29
7mVgj-b8VfZsaRP6NZgkXA,checkin,3
N-HP_fVMRbauRNz8cwhMog,checkin,81
9ymqarFl8SyO-5FpZCVSsg,checkin,228
UFj7ke5CtKUzBi1Nt9FHsA,checkin,284
GpB59IGKcxZ4I5WvOTqJQA,checkin,31
x87JaKGK3-V3ybYXakUvwQ,checkin,21
ehaFMw4p0PNkkz-uW1RubQ,checkin,13
eyHjc5AhDp5mZWGA0QKgAg,checkin,128
t-NBK1yFZYQgeGJb83dyIw,checkin,84
mI5bDqwCT8gayRQLCMP5RQ,checkin,24
uJPzhPtVl-68Jdcp5EIbRw,checkin,150
c2VrKERabMII-L5vUGi5iQ,checkin,2058
SYp3mzqucsNMZ2g37VmZIw,checkin,12
iO7HHeIoCuRDFMeuUlQJLg,checkin,85
gpy6te3Em2AcxXcH0DYiTQ,checkin,9
LHDdVzvX1q_LWfIwTU8fHg,checkin,45
3sbmZPi0A611eD3TQsz6-g,checkin,8
UZ7kIv7QUwl_q6ZJWcaYsA,checkin,4
I7qsERKHVqW0jdfeHMmCCw,checkin,5
ZtTFN5WeYVYqey1-mxIxmA,checkin,328
vCDHN6dlc2I9t7EGiQP3UQ,checkin,26
2K658suRNthBm-IP8SjMuQ,checkin,66
o2z3R6rra1jwQk5vbxefDA,checkin,51
bl0zb4aeCghmaZYqtnwF9A,checkin,48
GBpMOaHjBeL6WpjmkRN34A,checkin,40
JqvZU6w3gV7H8345KK8BvQ,checkin,72
EYF0ARyWxZHM1PP7r4Jouw,checkin,105
2decJ0oLr_LI1TI2Po5GlA,checkin,2131
YiLiFhygg9LH9zPVnE8rhw,checkin,8
CHQihC8atuC7UO2DY4Jqvg,checkin,145
rlK6fzjSQg8SVF0wGsPQ1Q,checkin,3
iR4Tbpp8fiOMzMxgLx8oxw,checkin,36
6M9tjZCPNJ1nNM9-ib8CgQ,checkin,221
qZCtzJCdt29_DdYD8US9FQ,checkin,16
Rmoa8mDitKD4nDrpN50sig,checkin,25
T8WMaNO9mkGZ0NSXW0drAw,checkin,8
g41BA34m6XHY5se-YVJqig,checkin,8
iwFGxwkDJQhPSI1Cj24QYQ,checkin,422
P87XysABEal09pe9oFcP8w,checkin,154
Xmcr6VtUk_01fTwkTKrrQw,checkin,948
f31UEt1tgTFIT7KoJO7O2g,checkin,9
kfjaz02lw2Enj99zXuNBeg,checkin,3
DmuvQmligwF6sJc81DoioA,checkin,23
0XKW_jUfxG8ViW1d2VVNTQ,checkin,78
_K5cfCM7-zQZ1hXdbsc2fQ,checkin,297
nfsnfEc0VkJwI-OxqmqEMw,checkin,6
de1VXasJvRA6uXOgzoRzCQ,checkin,64
W4F8AH2ExBx8l2LSzi9sSg,checkin,3
j9wGRZESnopncpVQKQx9ww,checkin,26
XEdBJi1WZzvatmkxFEIlOw,checkin,70
mCY4J3fZHuhpE9nUAQ0_6w,checkin,42
NkGQRN6ahwQoFEAlHq8NHg,checkin,467
5yofqgNtK9gJKoonn4ruCg,checkin,15
f71c4Vx2koB2UiMMyjZPAQ,checkin,5
3aumJyR1gN1BmK_ugiiENg,checkin,17
n3NNzOtqIMmd5R19lubgiA,checkin,70
IURIbkgQgHXAgwX6hAgiNQ,checkin,366
4ePIPVELlAO-0CWtf_EDsA,checkin,6
8OEdYTXuDFpE0VG7DDFWDw,checkin,15
39JxLjxeG1sKSBjmREWcMw,checkin,13
W9hlR2Bn85uwe0q5qlrb7w,checkin,42
9s5CB-l5m5m9024-kStHzw,checkin,14
pbVL3t783OyO701yK5W08g,checkin,10
8DhnUSEPDg2lCCkaNzq3Gw,checkin,139
ulsOh8fCOwlUsNLnrsx_vw,checkin,13
i2eC8Iw7Ud5AlTaXtnOL_Q,checkin,26
akPAaDDEmoFicFhqhB6kEA,checkin,11
cQv5KzMRFcLULmVnVZnG2g,checkin,67
S004P7raxqvfxPlc-l0xXQ,checkin,122
pA659_V23xpRPYnQdh0vDA,checkin,314
DnA5Ec7DOvaaCxmnLx2iYw,checkin,75
ngCRSblkhes9AtGPj9_reQ,checkin,13
_V_mg51F3BJzhvQq4_Hwxg,checkin,6
opW0k-tR5ZLCkcPjCV7fAw,checkin,19
qLewGIvqwc4w8KnNeGxulw,checkin,13
K_IYgVB9LhIoRUEbs8km-w,checkin,6
Ed7v_XTJRTqOrK8t9moP4w,checkin,108
PAFCG40E-YznRnxASh2bNw,checkin,28
RpxZPQbk0NJqQQCW6z6QVA,checkin,42
M6hO4wrlJ0WLNalYetQ6fw,checkin,22
WdA5_NFzrys9EdEg9czvFw,checkin,76
3r1mOBQAa80StpIJ-RxE6Q,checkin,195
--Y_2lDOtVDioX5bwF6GIw,checkin,176
09qbRt7T0CHWwUTHW1VO0w,checkin,135
WTITH1OJsf7hU0UYomH_Qw,checkin,10
cgM6yOdS-AK0cDQr62l6rA,checkin,9
-kso6gPxobufQTiiYj4-Kw,checkin,3
pmJ9JPaA2AdMtof22UujOA,checkin,45
sl5HZCX8Y9pl4pqivyWRjg,checkin,39
X6e-v6i2zPmP_KLrYvCpuA,checkin,117
6TXQe14Y5n3FPAFeVE8onQ,checkin,99
zFXEy_jlNHJ3MaZpyhvqGA,checkin,22
Dqmxo2hTwZBInn5izhmiOw,checkin,106
mQ4fpWBjgNw8VmCzrkg7XA,checkin,3
DVYiSItF5NjDibM7_iyXCA,checkin,23
Zd4fDGXFTnPP36_KDTuyhg,checkin,415
WYCOSLJ01bMUQXlBQlYSSw,checkin,44
6b0HjdqjaxwWbIhWBmSBzQ,checkin,9
VUH9DtK5G1zvgpkNpp58gg,checkin,56
U2_IVceEjVjdHjyo3Twmuw,checkin,59
4bOhbhM3wLYFCpJpJuXrug,checkin,6
tmRMP8xC8AaSYoJVqXBgkg,checkin,42
yBv1gcLXabzlGvZNs2sxug,checkin,19
nAbzsR4uVut0ugLTog945w,checkin,24
rNVzF9mIIkbeie5nMydiyg,checkin,14
PqwLZoOF_qJf6NoN9OyFbg,checkin,250
wyfJuEY5Mh2-xlUlZh5iMA,checkin,10
sXDr77d29OFiCOvsw-LR3g,checkin,6
CUXMRkr464G-7YYKOzTgjA,checkin,43
rluuxDPHiP9Z4qtNO66eTw,checkin,124
3LfH5A6ZpA8pI5Yh8Rt1tg,checkin,20
CxVQSxy589AFldlM6Dy09A,checkin,5
2JH55aLSfKvg_711rGcZLQ,checkin,29
ySNNY5zamTDLjuIjloEIXw,checkin,91
xcwe4GRKZ9PpRpzKn8ExoA,checkin,8
c8gFVFTTAVXLuPUbmsxObw,checkin,76
8C9rULVDuDRb5FlYYKTtyg,checkin,852
_o5LfJnrz3E7ketkzbPLcg,checkin,21
RJxVJcZveEd2hP0u8IGN9A,checkin,5
Yi2_WbqDjeUrZn7WhdFA8w,checkin,85
SxwY78pKazyCXLuzrkCqUg,checkin,71
LOL3XZWlQqouVTJstynjIQ,checkin,20
fvunl8zZUg7klhXyfn3d-A,checkin,4
HV-0vQADkXSKqFCz9HH7vQ,checkin,48
mTTx7QWVo3AFXqEUyVZx6A,checkin,12
IoGTYoblT4NINuet-sERAw,checkin,3
2cAKIZYlO8WaCPktGQyK7w,checkin,3
xXBl2vWwVThypLviRBuyAA,checkin,6
IsMn-rOa5tgwmivCCehNkA,checkin,13
CxDgoIg04OxYT7XG1E9itA,checkin,185
44HHIG46XUeUiPsTD51xCQ,checkin,9
5S24WYeiE6lvMSt5sTSV5w,checkin,418
HspFKZ8ynwIpyeI3WNNjAA,checkin,49
n4kQBw7XX1tSJMPhM5SyAQ,checkin,1004
kc84DXInz4TBcIGj5Mxp9w,checkin,34
yD8cIZfV2d0PLpVjn3pUJw,checkin,52
_jvevtzOritUu8ihwnToIA,checkin,55
h9PzJgONngAbpqEja0BWIg,checkin,38
YWAc-nMsUw6suELTjmYGiA,checkin,74
nhXFcFJrZVGiBgQDXeO9lw,checkin,26
ik3VPGhaJ0sKCa2plKyVoQ,checkin,99
KUaI1a1NrLaeCGeddYiR4A,checkin,5
vJWiGqmOm_U4b3OFCa4-yw,checkin,503
X9Au2X8td9ymmVyDYozxaw,checkin,19
G3hMVTjhWdv205MbsQX-6g,checkin,8
gye3_sjiuL0jhlCxUsP63g,checkin,17
-7Gvh1JVEZnEZ1DkEAj6Cw,checkin,93
rZFfsEb6YBYbLJvk4dlvbA,checkin,32
BF79WBJHj_O2X_JmLFZ0NQ,checkin,7
BZF3wycSX4ezHa97-KYx5g,checkin,3
tNiYbKtIrU2VNOVuS_CGow,checkin,14
gFKxpamv5oec0n0DG9TWQQ,checkin,8
ZkJbLokSivMoj80wdwrOMQ,checkin,21
U_rb5vWGftJXrJ5fRe5k8g,checkin,6
O2thqXIjxTWr2LOqi55iVA,checkin,48
wzM1SHE8urf8otgGY-fsiQ,checkin,7
oWUk6jmPAS7GaGq_QaiLXw,checkin,70
1Vmbe7dsvPQMu4FuiH_LLQ,checkin,49
TjpK9vgmSKGZCIPzA_8d2g,checkin,17
kHa99CK7IFsiluoTsIkdVw,checkin,148
zr_On_3-L5cNFWOMq-1EPw,checkin,4
969H56ate3CpygMZxfioDQ,checkin,4
bFmdFjDjh1syOxBZiIfi6A,checkin,12
oaeLklvhUU0U1z2Ekmf59A,checkin,7
Pdks6M41jjOalg6v40QHmQ,checkin,10
5WTUzxP1DBkihWlvrFHwqQ,checkin,3
SKQgrrPaatieak3XKBDXYA,checkin,124
psdS0DZFS4dGsYTxACzx7Q,checkin,70
8rztpAGPJA9fgFwP25RP7A,checkin,435
0pAl4IwLIH-pF7luLvFG1A,checkin,8
wF2pyzDrzHFED0cXQf-Z6w,checkin,23
yUCRw9-KbQa1sfBN23Pseg,checkin,65
-Uk7SSK5Uz-UxAxcVPgjRA,checkin,10
mI4ozvIRxcGqwGdbd9i8NA,checkin,337
08ke0Orbu5x3mYZPgMadaw,checkin,219
1WUVBSx-rZTKmwN2KnMHbg,checkin,14
JkV8OwKCqzghteyspyZqZQ,checkin,280
MufCiWDiRtwDBJPk9Y71Vg,checkin,25
GDpGkoFIkRp6b5HmdcMu1Q,checkin,125
foUl4SFiClz_5yP3dy4yrw,checkin,226
UW_rpjfGkNlbXIp3ONVYYQ,checkin,48
LIgg5ZYon2HuI9AHj9rvug,checkin,4
6zfnccQkYqDFYNZHYoHo5Q,checkin,369
mGf2vnj-mbGfqQcfeoOl0g,checkin,7
PJgT0I-xGZhlXRQG3CnJnQ,checkin,13
VL6ORdoe2aDo6Ys9w_Kdxw,checkin,52
Nw_ms63O_QpiVObEGFpLRg,checkin,25
9GgckAeApXJDICPCca_Tpw,checkin,3
0aDQUXHa8_z2daLDa0wlrw,checkin,64
clvKNlfy-rzqiXlSjibv8g,checkin,266
fzXMAz-uYjdLhxWYABo_8Q,checkin,339
8XmJg-Uy9FtOqlDOaSJsZw,checkin,387
EbPRhH4DnwRbcVxHLM5HoQ,checkin,9
Uk6blmJqsLLlNVFtffoVdw,checkin,4
I7RzNCWg_uVzUJhm9lrB4g,checkin,59
0Ayzd0haow5Ek3CdfZg5bA,checkin,94
-V_3xBb9a3Gt2SIJZQ8Y0g,checkin,8
SZE5pwoBUg8n2HSTpJUOtw,checkin,5
Od7984XVPsG447FToU0T5g,checkin,6
9zrGhHEhEUrczAqZ5n8CPw,checkin,18
frgsKRMjvUyrQjx7M93KUg,checkin,235
7WOe9Gj5vbdjimK0lSuQaw,checkin,48
SqtqHxqNcwwH8rv4XB3Q1w,checkin,7
RsI0wYUbWIHrHtOGZ54stg,checkin,101
rb8rRrH9bcb123-2Qaw3_Q,checkin,45
5npcHq7cvdJlgQen_1n80Q,checkin,104
sgGicoitkoAjq7gZPzkFiQ,checkin,101
ciEBHH91Hz4RciYUUkueNg,checkin,753
ThiySobpiUgDY9VsueMQJw,checkin,51
XTs5tJtM4wZMEudmVQWqSg,checkin,4
wmjyhv_pEYd_wi3XhVS6rw,checkin,5
zZa97BzWycfICdtLI4biLA,checkin,64
S6IRXAkM1e8_Jef4mrsTrA,checkin,13
X49VwKdiDQAPsIFQr9ES5w,checkin,8
P6S2faevnR4y89lFs6Zw5Q,checkin,141
J1DKEITA_XaDXVn6-Ds8-g,checkin,26
vS5lwOF53z_H4xeh_UGT6w,checkin,59
SNHRTc86YAekPaTolRWwWw,checkin,424
DttDhELFKdueDqFp45idHA,checkin,181
DmwZqlW6rWAaQFUyOme_hA,checkin,24
z3hkiTwFgHx6P8IGUABfuw,checkin,40
swuZvAsztWfd1W4aZIwG1A,checkin,232
VfAzj1pu45be417yUIZuGQ,checkin,92
K6mXQIms_RFtyTI3c8dmNQ,checkin,7
mSso4OtVKrLn4-BVdwAGwA,checkin,3
VBR6tgSt87VGZTNqam3bWg,checkin,4
PdU5GGz_uCjBbkTze0eZjg,checkin,3
Bz6u4IReemkw4C5OAa1iIA,checkin,5
U6zBp5ZyHWxbVnT5gpUxnw,checkin,303
ff9FIHbKAx80wgCKKwsESg,checkin,35
mHHrF-YB7MNn1pmh5qe6Mg,checkin,13
myMbSaVG_C1IKhC5eAWMGg,checkin,205
BoMxyunxZ2VHvLaNf7IiSQ,checkin,76
rltwWxhcZuciCzNNnFxuUA,checkin,4
zXR9WUVpo-PF8xH5SmQ_xA,checkin,14
Ge7QOJMWVEnjG9q2zTa63w,checkin,9
6EtG8QhaLGwpc8_53ZIDIg,checkin,4
HVb4bIgw9DObuFM0EgA-Jw,checkin,30
eScwU2uTLpxK8Oxfh0jOnQ,checkin,10
O6ULOBeT0UwzrwMH9aPU4Q,checkin,29
5OQU8r5sWiwtBHqOIEqUdA,checkin,1290
NFLMCbm_otEcLRpEYLH8nQ,checkin,39
M99oA5-pXyqQCAPgiPMuxA,checkin,353
_UrbZpgCq638dWrS0Vly2A,checkin,389
9pkWWLOXcbyK4HE1IAvKuw,checkin,140
P9YDZDqUHVEI9_gtRHxBhA,checkin,197
xHTPzzu1nln5Ix3wEOILSg,checkin,21
KmyX1KbruDX8vp8089PNtw,checkin,19
KE9NGm5TDOl-6PMG98nzlA,checkin,8
p7AfilLew1uCvRJJgoLjGA,checkin,61
hW7R7BUmLEajZtXPcIP0Vg,checkin,10
FQmzSAW8ngDVMkyF_GhHHQ,checkin,58
Z-B6Hc31q_GsCnP2UjQ-tQ,checkin,7
jjChNLJnXbtPlxJW3hVi5A,checkin,73
fJ2gicPli51a9V75n0bPFQ,checkin,5
CKhtiDFAfr31jQIJrpehuw,checkin,1833
FnHCN8B_jdD4ZaDk_6mX4Q,checkin,352
4C-lKI0L6bloWChrqXM5Jg,checkin,98
b8olDL4gMsQXBT1NqBkhWg,checkin,117
ZNVkcqLW_Ufv8mPAoF6hcQ,checkin,9
maaIrKQPQIcxKLDIShP0dQ,checkin,87
7V8ESs-p-aJ9KhPFEbQjLA,checkin,40
rlNf5pvSZrbPZUotOrVrhA,checkin,20
LtVNfXBl5y36wtvImEx8AQ,checkin,16
qqWy0Q1KMkFfKp_veyRAfg,checkin,118
1h9oq8oLFgLbNItgifAS5g,checkin,4
Pumtk3Fp2_c2eA2U9dziRA,checkin,91
JFQL_nMFo2bG215kCjuvmQ,checkin,20
p5TnJXZGmBy7atHMsML6yQ,checkin,9
BsQYw111SdtBgCkX9eoQOQ,checkin,7
F40XXcpfu9SYNUn3Rue2Ow,checkin,28
H8Ol1r4JOKuG7r7qDUMM1A,checkin,5
PD7RkTtCL-P43EEfeIDKyA,checkin,85
OMMzVZbM1l-sXo-LJti0eA,checkin,22
qs9uWGJFuYSiynYpRgSkBg,checkin,4
G90xX0E76dEIq51x4RxtVQ,checkin,215
xD8Q42kqjsxiUcs_trdLgg,checkin,236
JanS6ypYmFqpwpDeRVS7QA,checkin,16
P6-dBtCimFim8Rcg0wYdkQ,checkin,5
_6FcnmxrlrbdF3qPBVSD8w,checkin,50
N_YBpcFTsdHpY1u_fUzfyQ,checkin,26
cuLVubarNFQ7VjpT5k7DEQ,checkin,45
xzEhmFvpuS_MlmMNTh2egg,checkin,270
A3Jv-FFRsDEWXxKJ6ZIxfg,checkin,2939
r6rccsH0rP1NSFXLBXiwQg,checkin,8
ujkFN6kSrXVzq3epVeWmzQ,checkin,36
M0qJweLJaNO2ikd8koYn4w,checkin,163
XK2GG_SNfZf2op7VWy6L7g,checkin,20
amPr1pCQLed83XltrfI8MQ,checkin,24
p4p1sHfyZLvEf8RqVX_rUg,checkin,28
5mOwRimiiHWDuKeAaxkIiQ,checkin,13
DEj9tDg0IyRmGsLDMAM7hw,checkin,21
_qr-o4j4a_9OMIWhmaZqVA,checkin,120
kCMqt9gHw1PVvESbWgC0sQ,checkin,163
WsZK1lNa6RNwcDUXiiu1sA,checkin,11
DwrIavPU7Ev2YmxWWYSTLA,checkin,37
U3FZfxY-g6SgQf5ZT6oU0Q,checkin,231
0mrUTVEzz3ZmRE1RPbiJ8A,checkin,4
_QlclR037qMZjpe9-iuU5A,checkin,204
Mz52lGH6iKG6Pi_aOUZ8RQ,checkin,140
EW_Dm3hL2R3VjUtkyy3v9w,checkin,9
v494lCh6uNNbwNgDqkuqzw,checkin,5
uTZFsTkCoHnSunh3UovL3A,checkin,88
l6JjVKeofCbW2wdT-80lPg,checkin,20
gDMkLebIURwPcor2FvuYOg,checkin,41
m4TKhf04E8yyVoEzfWKr2Q,checkin,4
CGYOPcYTfwXFu-Sn0MsgGQ,checkin,1614
--1emggGHgoG6ipd_RMb-g,checkin,16
kZxE9Td05pGFqvsqzYxeSw,checkin,9
VniR7lMqEAFj7_4LLKs-7A,checkin,27
KR3h5vQvgj0frzEMi37NTQ,checkin,21
iCYFOBdpPCfxGTnfasAyvQ,checkin,42
1fq0oSjDuD2yurPHEugPUA,checkin,8
549vOuWGERbKslp17lCYrg,checkin,38
D0WE1MX08WW-kXifDGifkA,checkin,160
0rbT0Nf-A56t4DnYIIvy-Q,checkin,269
v3XQ7M0Tdm_HRmQBjOBU4w,checkin,7
AarlEEwzIeyOgPOff2cnxQ,checkin,421
f4R2BTwypYe0zZV2vYP5Vg,checkin,21
yKIo8_tja6-vEYEzsPsdRQ,checkin,94
-E6XYf1ce1NCtV3QQI-3xA,checkin,253
kePxkm183BDiOiDcsjgAhg,checkin,1527
kc2BVXCX6GA3DVrMKERbGw,checkin,538
-wjHfJFa8P8FARIxy1LS2A,checkin,4
5HB8ENzXYe0dl7O_YNHXAg,checkin,668
94cR3T1rrPoL2uvM5sWWHg,checkin,12
5OyAHWiPcya9b7Neq8xsSg,checkin,38
TFAlHUtChUWGVvloeP6h6Q,checkin,39
PR7z17vx5_tid9mBw7EA2A,checkin,4
hHA7ZiNQHtnhB2-H6kbQwA,checkin,334
Bg3qwBTCsLzqRXT2M-7R5g,checkin,5
hQMkbDCfewINGpnFh3mHmw,checkin,18
Iak1ipboy_UiJ4yhCMtRJg,checkin,37
wm7OTL0vq-Xu1HfdY_IG7Q,checkin,24
52mYdQK5U7q9navRWmODvQ,checkin,60
YdLUtPYRq23De5p10BrbeA,checkin,35
Yc3YFHUWnDfLF424uOvOTw,checkin,35
iQAzGJmApK_bTKeLe7a-iQ,checkin,98
DMtNAiybw2XICAimvlFaLg,checkin,80
R06GqtQo1UuvY1W9rNR2rA,checkin,13
Ng_1XoD6_8FNPTIroY3ioQ,checkin,24
z5VkNX_8Zy44m9DNOWr_7A,checkin,49
