business_id,city,"attributes.Price Range",latitude,longitude,state
FsRAzLD7ipg5iez7kY1b4g,Chandler,1,33.2613563538,-111.856613159,AZ
JeivzPg5TV_o5ZgLBw-hXw,Scottsdale,1,33.4922528765,-111.922980432,AZ
ftNAvqB60nsMbs1Cr0moXw,Phoenix,1,33.388368,-112.1336382,AZ
BuEEN6mA_par9FcmFlBJwA,Tempe,1,33.422838,-111.939082,AZ
-zz4hwowMzWDf8vdQwaTXg,Glendale,2,33.6411834,-112.2241044,AZ
E3R1_fkqpZcEH6PZVqoIdg,"Las Vegas",2,36.1392610438,-115.137619972,NV
LDvfJ8qo2njU9KY5gNMpyQ,"Las Vegas",2,36.1958019,-115.0448263,NV
rXrCQcs7NOcOhpBFxjDkGQ,Phoenix,1,33.531283,-112.013534,AZ
DExGDWV6wZbhB4t-tYoRhQ,Henderson,1,36.055821,-115.055915,NV
4YSYFo4uzMOvxVb6VaSXDA,Carnegie,2,40.4080431671,-80.0873225927,PA
eOcfZE5O8lj5cCCAo0lYwQ,"Las Vegas",2,36.0414466858,-115.152732849,NV
RO1fBofbml7ygeY2AiWFYg,"Las Vegas",1,36.0944572,-115.2088673,NV
yHbDcduBtCi43JpfdScC6Q,Mesa,1,33.375057,-111.687177,AZ
XJc9Ueb3avGpYaj5Ll92hg,Phoenix,2,33.4655036926,-112.08240509,AZ
hcctvfq3fmVIscSeBURsjQ,Pittsburgh,2,40.433151,-79.893918,PA
PoZvN_XDj8Z40Y2TZrDfHw,Pittsburgh,2,40.447412,-80.022646,PA
ufbOme2hCBeBC60zexUwpA,Phoenix,1,33.6092681885,-112.148681641,AZ
3xtsKiY-vUUa3yWrBhYIqA,Pittsburgh,1,40.433881,-80.031424,PA
TmTB0Nel-U_zOr04OTUreA,"Las Vegas","",36.027001,-115.153401,NV
D4kErYu5HpKJUOOYBWc_aA,"Las Vegas",2,36.2736777,-115.2542311,NV
4bi6m2WWnSUnQzR4xLF5BQ,Phoenix,3,33.4369036792,-112.001739172,AZ
RqhDOGx1_9tejkoYAOEHyQ,Mesa,2,33.3644706,-111.8773303,AZ
jLFh7oO0GlsfTD6rJ7TzSg,Mesa,1,33.375057,-111.687177,AZ
JRFm4zOkJW2L0m4TsXBJ_w,Mesa,2,33.392896,-111.684085,AZ
CpO1lqKf17bd7tpN8-BQAg,Carnegie,1,40.4098243713,-80.0853347778,PA
sD4unu3UGDK6HO__k0IEbQ,"Mint Hill",1,35.1735404,-80.6570304,NC
ZoyAoSEuihp9XDJrFrSgfg,Mesa,1,33.3918659024,-111.71898365,AZ
J5CQnaISe-7fsrZAUyvmXw,Phoenix,1,33.5901951,-112.1009857,AZ
84T2HrgUxW8hEBhZZhM3Rw,"Las Vegas",1,36.104474,-115.136561,NV
I05J1VN1f5iJming5vuGGg,Charlotte,"",35.351011,-80.852344,NC
repg_QyT0SdgEVZREbHmug,Charlotte,1,35.2263714,-80.7990185,NC
5niUestkeI0tBcBAv4SyKw,Phoenix,2,33.3172434,-111.9765164,AZ
m7oHviLGHLSNKygL_W5BYg,Chandler,1,33.3140008,-111.8412125,AZ
6hfgYr-7jyDxnbIvq-b-0w,"West Mifflin",2,40.3621116,-79.9321643,PA
ubbRz3ExRby_plYD0VdlrA,"North Las Vegas",2,36.239336,-115.20106,NV
1Yk0R0gn37TqscXdt2NJew,"Las Vegas","",36.218915,-115.309746,NV
CzU3wL2370fds07b4uQlTA,Scottsdale,2,33.6247569,-111.9329277,AZ
KfCpor5zA-VKVnwbo2lR6Q,"North Las Vegas",1,36.2628439,-115.1797927,NV
25cCnPfbVdYWNhbFLuwiYQ,Tempe,2,33.3774032593,-111.908622742,AZ
9SEyRetaO0H2zMWmU5kyUw,"North Las Vegas",2,36.238902,-115.155476,NV
satUls0f8KqfXkKsdMfaWw,Avondale,"",33.46722,-112.340311,AZ
u9521MhFE7jiqq0B51xfrQ,Charlotte,1,35.2262411,-80.8419351,NC
Ra1-tcivgZ8rr-Ul4fDP8Q,Henderson,1,36.0337930958,-115.043793943,NV
JqEuOIuAlx_aRuWedSr9dg,Scottsdale,2,33.497188,-111.92255,AZ
GDXPlGpDGALcKNRpa5kMqw,"Las Vegas",1,36.240070343,-115.065383911,NV
QdXzLnSFvrqbpfcS2Kf2mA,"Fort Mill","",35.09471,-80.935605,SC
2PzCVpZN7-xWGGG3a97x0g,Pittsburgh,3,40.4411159,-80.0014246,PA
GzxTmQiiTRpdyPxqDOG_wg,"New River",2,33.9037898,-112.1454744,AZ
QujOdEd9_24YsQbVcwwszQ,Tempe,1,33.4020704,-111.9660244,AZ
IrICJMK0sIzgTH_FUImihA,Gilbert,2,33.321824,-111.7260572,AZ
teifdsiAtxv7Vf1SmokvvA,Phoenix,1,33.4469119561,-112.072906494,AZ
zHD-_h3e07_dPrSfBjx6cw,Phoenix,2,33.640232,-111.979545,AZ
o_fzO-FTzLS1v8X2j7oieg,Peoria,"",33.611537,-112.238173,AZ
VDc-rdcn1xnpOLb3eMpO3w,Tempe,1,33.421824,-111.9602619,AZ
uy8jqFcLAA-dve66REHmRg,Charlotte,1,35.303021,-80.750049,NC
eqPbwvWHxFB4CnqN7eoopQ,Pittsburgh,1,40.4411343,-80.0026106,PA
Dm5K0Zvw8mqrps-jFjgIaw,Phoenix,2,33.466978,-112.072569,AZ
9vXfiGOnlPsiEE3PotbHcg,"Las Vegas",2,36.173677,-115.141731,NV
-qRSvG-iJv9hP3OEh_oWyg,"Las Vegas",1,36.158722,-115.1342628,NV
YOw71WS5pV-fRXq3JWW1uA,"Las Vegas",1,36.0864569,-115.2437024,NV
_CIodPGuvPP2khYkDk1jKw,Phoenix,1,33.5089602511,-112.083414397,AZ
m7lC5R1EmoShQDhZ82Zjpw,Henderson,1,36.0062487632,-115.11256814,NV
_dJONaqJxuWScz0XLSaH_Q,"Las Vegas",1,36.1765002,-115.1745476,NV
ALwQeM5E8kpsB6AfSmzW0w,Fitchburg,1,43.015264,-89.47901,WI
SK77jbqCpIv_lwwRkhq9_w,Henderson,2,36.0601043,-115.045988,NV
IIiZvnadJb5t-mytHdNRlg,Charlotte,1,35.2117202605,-80.8176827431,NC
C3QB8ASdF6esgQK8vv8wbg,Charlotte,1,35.201622,-80.736859,NC
f0syAdRpCU8Rqwb3dysmOg,"Las Vegas",1,36.115598,-115.102678,NV
gTXSJ9lJOYtpuUqAWDxX2g,Matthews,2,35.115483,-80.720707,NC
howeWJgjp0m25gY4gRSsYA,Pittsburgh,2,40.4448167,-79.9489713,PA
nREHMbIzWdfWtOh4l1bT3g,"Las Vegas",2,36.1551211,-115.082654,NV
3n8a3S-UUO5YlfWVKclvfQ,"Mint Hill",1,35.1760893,-80.6537344,NC
mDdqifuTrfXAOfxiLMGu5Q,"Las Vegas",4,36.1128823357,-115.171270357,NV
qjD1sRCQIQoVP6nFIuomNA,Charlotte,1,35.1381299,-80.8774059,NC
R-v1iVIbKc6x4XXZHuMHVQ,Charlotte,"",35.139895,-80.8782389,NC
g4cydNKVT-W3WCu4A67y1w,Pittsburgh,"",40.4427809,-79.997066,PA
6q4UCDeSOami_nWKge8z3w,Scottsdale,"",33.5825404,-111.8436881,AZ
8WdpJa-yXW9p1e40UMk5PQ,"Mount Holly",2,35.2982637,-81.0162204,NC
saON8-nDZi5W64u1xGtmPA,Phoenix,1,33.4942209,-112.0304976,AZ
IjXkb68-0KRjOlczXOUCBQ,Maricopa,2,33.072029,-112.045098,AZ
hDHYbekIzW-M5tljy1IP1Q,Phoenix,2,33.6758628,-111.9788382,AZ
oIlIEikphayvFUywAwBFew,Phoenix,1,33.575065,-112.122864,AZ
93G3ed4rBSvNtaFck7Xemg,Matthews,2,35.0820468,-80.7324215,NC
Zj30w70HgNoxtAyUJuNe9w,Charlotte,2,35.1542664055,-80.8280182218,NC
cIAd1K3INw6se9MX7Usi7A,Phoenix,1,33.5838994836,-111.976882521,AZ
wdlgdlZha_s2dUrm26siLw,"Las Vegas",2,36.0412482325,-115.135495663,NV
CFdPTWukph1ownRkLiglJg,Phoenix,1,33.683216,-112.083836,AZ
SGhg_FNDxRPKaK2ztWDKlA,"Las Vegas","",36.2198013,-115.2751776,NV
hMor1nxrfYKDW-AtQYytgw,"Las Vegas",1,36.027633667,-115.172943115,NV
Fy94rZs9B_XS6YRCRjYIjA,Chandler,2,33.2363123,-111.7899927,AZ
gWj7jkcHffr6PapiKgLXrw,Mesa,1,33.414803,-111.839566,AZ
A7Ql7MGd3PeUvQx-knr9HQ,Mesa,1,33.3939894,-111.856604,AZ
VdF_I0lWaYFGXF5DQHpIIw,"Las Vegas",2,36.1960112,-115.2351218,NV
G9U5oXrmpRSiD7kZXCB5Eg,"Las Vegas",1,36.1909828186,-115.062477112,NV
MLAnvEcvDfOWELHUN_0xEw,Scottsdale,2,33.5392485,-111.9203854,AZ
mfeI5aACFj3DMvIfz3BU0A,"Las Vegas",2,35.9991317,-115.2048178,NV
dHxYQrVTkukMj4EjQZ7KUQ,Pittsburgh,1,40.380726,-80.044831,PA
tFwZL_7idddle8Rl1CAPQA,Charlotte,1,35.3295669556,-80.8262176514,NC
uU7lkNVC-XddrIPol6wbSA,"Las Vegas",1,36.128998,-115.137672,NV
sjRw6FdK2-jlOOfQgzqkOQ,Mesa,1,33.3846759,-111.6842084,AZ
4XkvAewGghqS-dxTTv-dFg,Buckeye,1,33.4424934,-112.5565338,AZ
Fqsw_Ot8JD_7nwn95FzI0Q,"Las Vegas",3,36.124423,-115.146372,NV
5NcgSVx0fJFYManZSJyRQA,Pittsburgh,3,40.4411279,-80.0014571,PA
dM0HMUpW89okNt3MgGJ-lw,"Las Vegas",1,36.1104637698,-115.154281855,NV
gYP-NT-Exxql1mBludD9UQ,Phoenix,1,33.5815539,-112.1188849,AZ
wF4FeAIFZUyyhNiaKKNXEQ,Chandler,1,33.3187306943,-111.943387985,AZ
YJwtYZ17Dm11H0y9VoudHA,"Las Vegas",2,36.1179352,-115.1748371,NV
b7XXKWkkNd7iaW8eBUAKYQ,Pittsburgh,1,40.4556652,-80.0063506,PA
d9tfNSly3IRSQIquHSgUGA,Mesa,1,33.407729,-111.754347,AZ
ACuPUjWLfhaJ9KDNVQun5A,"Las Vegas",1,36.1603422,-115.2913214,NV
8ZFPlegggez_VSoBoqRFvg,Goodyear,2,33.4538238,-112.3944691,AZ
ca8icAKH64HNYg8ADy8wMg,"Las Vegas",1,36.1678138973,-115.139465332,NV
cZhbkTNfS7zK30383t9GDw,"McKees Rocks",2,40.4656244,-80.0656106,PA
PpCWs2toMmrWDWuXR5nu-g,"North Las Vegas",1,36.1971224,-115.17857,NV
XPGStJdtPXcsqVvJ1KRqGA,Gilbert,1,33.2932948,-111.7889313,AZ
yuJB3PLktByh4OpwrSD7-w,Pittsburgh,1,40.437427,-80.000128,PA
fGZEYvCzqAiQEUYUMiq97g,Phoenix,1,33.8738718,-112.1502292,AZ
Dudo6kUexr-ZJK06R3i6Rw,"Las Vegas",1,36.1587612,-115.2096005,NV
PQNh_F6OmOmP8NFaO7j4_Q,Charlotte,"",35.171215,-80.807251,NC
2pODeDkLYUSv0BBVkNoB9Q,Madison,1,43.0739899506,-89.3830275536,WI
iMyHBU0QB7MvTbpeK8tybA,Phoenix,"",33.445439322,-112.075325847,AZ
FELNkhDmiS-KO0TcxwU3Ew,"Las Vegas",1,36.1105851166,-115.141289234,NV
l6EcX0blOzMqHWSdTHXLLg,Gilbert,2,33.3807127456,-111.725978851,AZ
dRejAgrPIwD6AcykS5Re9g,"Las Vegas",1,36.1444129776,-115.118629932,NV
4VSP4PlU1r09iSC4BLr6tQ,Phoenix,1,33.458999,-112.070481,AZ
nX38puAVP3qV7AjYANkObA,"Las Vegas",2,36.13174,-115.207661,NV
AYS-3osDnQd1M304TlGOaQ,"Las Vegas",2,36.0162554,-115.1187329,NV
Od-OUWnB7NQdFPSkAAdQJQ,"Las Vegas",1,36.1426225046,-115.137205758,NV
fWG-xTn0oHEVry2vOqaHog,"Las Vegas",1,36.1587529,-115.0971613,NV
P0Bf-1S_A_g7IbdGuAnG1Q,"Las Vegas",1,36.086743,-115.100466,NV
2uzS4XkBJdHhEkc6n2B8xg,"Las Vegas",2,36.089494,-115.138026,NV
v11wtoKy5sKLAdi8355MKA,Chandler,1,33.3052327,-111.9000158,AZ
HDTnHO_C9e-QHuEYt73kHA,Phoenix,1,33.448577,-112.074448,AZ
p_l1wu_snGJ91AgWpjUrMw,Chandler,1,33.3202095032,-111.927993774,AZ
GRAttGYtkZtLthgveKDbBw,Scottsdale,1,33.675752,-111.9241937,AZ
1ZyWPSnj0wZmZ8SogGrWMA,"Las Vegas",1,36.2789680777,-115.021232888,NV
nEnssmij28obbbOiU5kURA,"Las Vegas",1,36.2190682,-115.2591191,NV
cZbnFTHiXZ0653cypQX79w,Henderson,2,36.0163642434,-114.95348005,NV
1xoBnMmR1KqHFnDILTqAQA,Buckeye,1,33.4330978394,-112.557640076,AZ
w-epbudUW4GVIj5_x-BBsw,Charlotte,2,35.145399,-80.876031,NC
7NKBHVMIjnsO2OmcAfsC_w,Gilbert,3,33.2353630066,-111.721961975,AZ
2sWval6Zz4qugjLUQc5I5Q,"Las Vegas",1,36.1692248999,-115.061144934,NV
5oAN-BHWevt2ndiFqcJGSA,"Las Vegas",3,36.1141128,-115.170815,NV
DvramQmJGDa9M1NgYrQiLg,Tempe,1,33.351358,-111.965949,AZ
sFPuFr5P2y1X7QYESzxmdQ,Madison,"",43.125821,-89.322318,WI
itk__2hEY8FRMkO3lI1kag,Surprise,1,33.6091041565,-112.392845154,AZ
pw7Ri54ONnKzSr3p3h1lMA,"Las Vegas",1,36.158472,-115.150589,NV
OIz-ANecBe-GOZVZZUHSXA,"Las Vegas",1,36.0455304455,-115.244026557,NV
h-XjRidGcOuQ5erP4V166g,"Las Vegas",1,36.1214517,-115.1696112,NV
4ic-c1LquBiT0IuvKXuEyw,Scottsdale,2,33.4914417268,-111.926420331,AZ
aVYFrGg51X0CD813ZkAb8Q,Phoenix,1,33.4233649,-112.047217,AZ
LPZQWQxGkq5YQs51gA4VBg,Pittsburgh,2,40.439424,-79.959407,PA
VkyEBbis8HpKRzVPIFX1cA,Charlotte,2,35.1337653353,-80.7108013767,NC
I4Ffo70mwOfFonwR4vkbVQ,Charlotte,2,35.052121,-80.770609,NC
fTVI61ab7m4nlDafhL1HQw,Phoenix,2,33.4480987589,-112.074931971,AZ
HIphmsTpcdGy2f3TNGB9pA,Charlotte,1,35.339783,-80.834054,NC
dGMk9Rg32zHoYBKI7zPsrQ,"Las Vegas",2,36.1685938,-115.2869305,NV
m1QuUNMkycDdiogLHikaEg,Phoenix,"",33.4659915,-112.1698011,AZ
2XmS09dl3GT_WknqS9hTVA,"Las Vegas",2,36.1268272,-115.2075436,NV
dkBETGAs32K4LJfA7opLhw,Charlotte,"",35.3539848328,-80.7039794922,NC
54aw2tX7LQmxiU2DOZxdUA,Phoenix,2,33.4483771,-112.0740373,AZ
ZTuzUMRsaSJpMRqeu0_eag,Phoenix,1,33.473986,-112.0743109,AZ
en8csXJNIkoBOOMawtyuTQ,Charlotte,1,35.3509157,-80.8416883,NC
mrGv53Ita3HysOXTONDTlw,"Las Vegas",2,36.109622,-115.1732124,NV
yZPjfOBIzjPDz-kHf2USeQ,"Las Vegas",1,36.1442303,-115.2660053,NV
f1cS7KJoHQ39Bm4dKTkWXQ,"San Tan Valley",1,33.144219,-111.548314,AZ
GoBCFhI7Qz5vi6eetXA7Lg,"Las Vegas",1,36.0721435,-115.253666,NV
FPYrUmhC-KDPQNPFr4yLpA,Surprise,1,33.6104689963,-112.359656096,AZ
68-awbel3nSkmOfkGFxbIQ,Charlotte,1,35.2293018315,-80.8654958442,NC
8Fx-K9dIZz_buBZcEvkeRw,Scottsdale,1,33.4998,-111.923509,AZ
H1dXGiasQM6astnc4ggL6A,"Las Vegas",1,36.117059,-115.192046,NV
gWP6ofoyTbK0SZj1i_XqNQ,Phoenix,1,33.641458,-112.08,AZ
V23hvRIXCoCq3CNhgTweTQ,"Casa Grande",1,32.879177,-111.71103,AZ
U6imYlP52NIIGaTAI72i7Q,Phoenix,1,33.4511267,-112.1568419,AZ
qI7unfdPyG9sg6BVf9XbBg,"Indian Trail",2,35.0771658365,-80.6526473384,NC
2Ny460lur1MzN-nsi0_Bpw,Crafton,1,40.4400217488,-80.0691623849,PA
22BPx25SB9C1Bi2ll1XFjw,Pineville,4,35.079446,-80.88724,NC
92Z2b94IO-ovEUmrkzarMQ,"Las Vegas",2,36.0975350381,-115.297977976,NV
ZwDkcflfYvyczQ7t-b8-wA,"Las Vegas",2,36.1716577,-115.1463616,NV
pTilRS38QrdIy0sanII6fA,Carnegie,2,40.4071859,-80.0868495,PA
kuGQG_8i9P-4p9_Mym-G8Q,Glendale,1,33.6386047,-112.1877117,AZ
8iD3ajO_AA8F4i56iCfXBQ,"Las Vegas",1,36.0318870615,-115.138092041,NV
fAHWpq1gTN4USW4_5byBig,Phoenix,"",33.473342,-112.105023,AZ
vy9nwuVuCoVmwfoTU1XUtA,Phoenix,"",33.6407757,-112.0326546,AZ
HuGu3bC8Kwp5hI6evzS6Lg,"Las Vegas","",36.0785444,-115.1939405,NV
AiV1JNd4EaGpKiOZ6aM-3g,"Las Vegas",2,36.1884597237,-115.242478251,NV
ZShnwF5baLo48wM3TQe0lA,"Las Vegas",1,36.1782272,-115.1771494,NV
LAdrpiYa8kIC8PUwiFEyYQ,Charlotte,"",35.057508,-80.818232,NC
owUZBugX032gYls-gkSwmA,"Las Vegas",2,36.0947119,-115.2976559,NV
LS7qS_pTxhoeYhi5ZFqtOQ,"Las Vegas",1,36.1736526489,-115.244499207,NV
58oZQsz15GJEV7isQhwb7w,Phoenix,1,33.477139,-112.047298,AZ
h1VnS8Huv5mMAiRAaUtUSw,Chandler,1,33.30284,-111.8422886,AZ
Nui7Cnhrhrm4Ar2rcSHbIA,Pittsburgh,2,40.4707828,-79.9602498,PA
0jFiXsSwdvanL1HLkNwd0A,Mesa,2,33.452295,-111.688446,AZ
53XELWKwAUyCNQSV9Q0z2w,Harrisburg,2,35.318202,-80.672167,NC
IWwt0vm8lYbVoyGSPd2Z9A,Chandler,2,33.3057949,-111.9677833,AZ
WBN51DEDxgWN2YYA7G1Ang,"Las Vegas",1,36.1250824,-115.279539,NV
wW54oko2YXqsfBF7d-Zg5Q,Coolidge,2,32.9843056117,-111.517852843,AZ
YJJx6rYfHQtmBd3qq-Lcbw,Phoenix,1,33.6111757,-112.1209418,AZ
qAORECtABjr_FsvSzy1apw,Phoenix,1,33.6759907223,-111.970881967,AZ
-7smFzvh2E2fOOYs-0Dl8w,Mesa,1,33.3796235,-111.7559876,AZ
vHkHGv4Irx0EStwiFVgAgA,Phoenix,2,33.305759,-111.993252,AZ
pXZtvvXtVSXHgodcGfiX_g,Urbana,2,40.112709,-88.209325,IL
6jxyLIvnQ0yo8RV1VEjfvQ,"Las Vegas",1,36.1391176,-115.0669695,NV
IdPWiMJnUNa7DksA-Vg-Dg,Pittsburgh,1,40.4434132,-79.9961509,PA
7TTuslaXAtcjPrNRJK6vgw,Tempe,2,33.3944244385,-111.911697388,AZ
jgc_K9MEC-a_oXdy1frvKg,Pittsburgh,2,40.487933,-79.8873629,PA
Sq8wUe-kWZLkoM9vphwXpA,Gilbert,1,33.3652919684,-111.787699265,AZ
RO-9-UB9FlWg2kt8w1qf5g,Madison,1,43.0497544,-89.5032388,WI
hxU6xPTrOz2qKAsRz58hEA,"Las Vegas",1,36.1289138794,-115.125076294,NV
v_66_DMmwg7d9FogupzfKQ,Henderson,1,36.0002,-115.106,NV
8juhra3Et-cNjH3KH4jFsg,Charlotte,2,35.1716158285,-80.8487534523,NC
tHfJ2aHCIT52dwarPON7LA,"Las Vegas",1,36.158588,-115.236766,NV
eZN1rBpqvr_JfDz_ovmGng,Pittsburgh,2,40.4290553,-79.9831387,PA
r37UXxB3gNVB4zlDLeV__g,"Las Vegas",2,36.1438865662,-115.215942383,NV
IP_1LeKBGA5HYzNQrGqJGQ,Chandler,1,33.3061605,-111.8412502,AZ
xITuX-oULpHAqHBPqFlCJA,Charlotte,2,35.138953,-80.74076,NC
qs_PhcOPlC6aGKx-WJEhwA,Henderson,1,36.0302581787,-115.030464172,NV
jlJpszuv8OBrizwmbsEqvQ,"Las Vegas",1,36.1461338,-115.1560617,NV
bET5TzrC4mpYTg398BmH2g,Pittsburgh,2,40.4459012,-80.0112553,PA
kE5fv8yS3voegwDjBi2lzQ,Mesa,"",33.3810711,-111.8264329,AZ
mrhn65jQwWou1nYzgI5BdQ,"Sun City",1,33.603017,-112.292999,AZ
GW035CmvS6GPr4cc9HZY7Q,Mesa,"",33.4672621838,-111.684554815,AZ
8hecez8tenm8MLHsCZLGEQ,Charlotte,"",35.2210319,-80.8377078,NC
orFojp9edZqvDwVCsnB8Ng,Matthews,4,35.0686602194,-80.7009637356,NC
Lq0kV5Tp6QcAMP-OOnHCtA,Mesa,2,33.394408,-111.718791,AZ
v3d1Apn5cXQ8j6DNjP2dgw,Tempe,1,33.4181167075,-111.934574909,AZ
U9zkQuiqehClzoJ74siF8w,Charlotte,2,35.2275824427,-80.8379116706,NC
xrs15F6cWdIXdLHyCUDjBg,Scottsdale,2,33.637775,-111.926212,AZ
M_GnuvRXvWBl3YNxH-GYFg,Phoenix,1,33.3047714068,-111.977072732,AZ
9wN4QpzsaMej_mI_5FIKlA,Scottsdale,1,33.477326,-111.902708,AZ
zDj1ZB5NVmKAWjrDKdMWDA,"Las Vegas",1,36.085343,-115.11937,NV
-Ug9VCpE6m6Nxb8WJLr38Q,Pineville,1,35.0821990967,-80.8772277832,NC
ICOh6n9OTeNei_rMDgTCpQ,Phoenix,1,33.666624,-112.120931,AZ
21Xsaw6fAdCpjz4MpdQUlQ,Mesa,1,33.4146818,-111.8697766,AZ
6BIyPXe_3eO8TEAHnVpVuA,Pineville,1,35.0821990967,-80.8772277832,NC
6loagNoOqvczMZRHL3mG6Q,"Las Vegas",4,36.091166,-115.298269,NV
y57fGaa2bsZo9Tb3-oFTpQ,Mesa,2,33.364446,-111.669196,AZ
LZ4h8s3_K2gjbKxi38SarQ,Phoenix,1,33.4943312,-112.0654096,AZ
gFJtzwGmDTABRwL2F8GsSw,Phoenix,2,33.5092305009,-112.024003602,AZ
5ghSXBBlTGNxXLneBSNtKQ,"Las Vegas",1,36.1658093,-115.0626811,NV
2OHzwWxfl3DsHdAcRZOykA,Tempe,"",33.407811,-111.954719,AZ
AAa3WHH9rCz_j7YAoXJYIA,Scottsdale,"",33.5693305051,-111.883590817,AZ
rVrpTOznd_NjplDvSK8OfQ,"Las Vegas",2,36.0572601,-115.1755698,NV
-ARv53AtrKOeznNqs72Eng,"Las Vegas",3,36.15764,-115.281073,NV
MU6GBQ7IIQHm4wS2DIMQyQ,Glendale,1,33.6382936,-112.2296431,AZ
xE9-TVvDM9qp_eh0oGCpTA,"Las Vegas",2,36.106883,-115.186095,NV
AqhtD_hMJEiOu19xE6s-Jw,Gilbert,2,33.3355882,-111.7382867,AZ
CqbdMzc-FmF-ISeMJOZzyg,Henderson,1,36.0299987793,-115.030502319,NV
EFCvuMgTXsLnd7eGkKsivA,Henderson,2,36.0012277308,-115.109715611,NV
SmX_sTfTI4Hhyj8Rbf9teg,Phoenix,1,33.480091095,-112.016571045,AZ
QdYrBxT8OV8qd7aENoBlsg,Phoenix,1,33.6075454,-112.0634243,AZ
pGUS_Bj4FH-RfLozQslfjA,Maricopa,1,33.0712018,-112.0467647,AZ
Kkla1HQCRBkspsTmFAm17A,"Las Vegas",2,36.1124916077,-115.17099762,NV
PGcZgLx1RW-JaLXKOloyBw,Mesa,1,33.4374883,-111.7886145,AZ
lwUIU72aZ96co_EM9S-RVw,"Las Vegas","",36.1153007037,-115.262701437,NV
JKyWiuPDVJS4hUx-EPAXAA,Pittsburgh,2,40.4411661898,-80.0022912025,PA
AVmjohW9XQrCVHcsIH3LEg,Charlotte,1,35.225394,-80.84395,NC
lgzBrfQAwm-dcDXu12CkgQ,Surprise,1,33.6266784668,-112.39377594,AZ
1zyvKZ4TOR0_dHl--Syu4w,Mesa,"",33.4180592709,-111.831152688,AZ
c8G5lj5pAv9KEwz0piZjNQ,Charlotte,1,35.2261961087,-80.8448701835,NC
cpfqZ_968LCuIyHJ3X46NQ,Phoenix,1,33.494228,-112.173698,AZ
B4YlSYXswKI4BKIJNOqJCA,Charlotte,2,35.0263045,-80.8403325,NC
XQvKQDAyE3vLsDdjJBKs4Q,"Las Vegas","",36.1272823,-115.2413555,NV
RUg5N3QFiJagKlC4qk0Orw,"Las Vegas",1,36.1508012521,-115.205554962,NV
Vn438iBACx-giGy4E4SuFQ,"Las Vegas",1,36.1584733343,-115.134285131,NV
gIGZ8QFPlUaxVDTuz3oB9w,"Las Vegas",1,36.1446761428,-115.184032917,NV
h9lt3CQuMzz-klZdIXIIHA,"Las Vegas",2,36.055414,-115.241332,NV
VSPuvNSDUvlTl670lVAkkw,Scottsdale,2,33.5831743,-111.9273603,AZ
t6SuvEq9PPVGzNv5bJzDtw,"Las Vegas",2,36.14653,-115.300811,NV
wKktSDVL_IPvwbW6SycdgA,"Las Vegas",2,36.073884,-115.110093,NV
zo8vD4nwqmSEzYeB-u4lgQ,"Las Vegas",2,36.066304,-115.255162,NV
KNNSG20b8Dena2AxypgUcQ,"Las Vegas","",36.1044875,-115.1767584,NV
uheQD94aoB14tWNir1QRVg,"Las Vegas",1,36.221106084,-115.278553963,NV
I9klG3s-47t3zVLGoMkYOA,Phoenix,1,33.5534919,-112.1353671,AZ
sv7c0OsCUXT9-QNlCghT6A,"Las Vegas",1,36.1265774,-115.2259262,NV
dKsJfvaTEGhXpJo3KRtx9w,"Las Vegas",2,36.013144,-115.136143,NV
_Eopx2tRCED4NcqppR7itQ,Madison,2,43.134032,-89.346743,WI
ZOzY--xBNSs-QSukzLn5kA,Tempe,1,33.3928412,-111.8922424,AZ
8dpA-MRYh3CA539h0kT6mA,"Las Vegas",2,36.115014579,-115.172435177,NV
9MnFFHgYyBMgR2pUdIE_0Q,Charlotte,1,35.086455,-80.847143,NC
UCnMFSurhwxXljPIzrmfUA,Glendale,2,33.6120458323,-112.183501471,AZ
FPfuyhWyrHfEK-nAI_do8w,"Las Vegas",1,36.1711196899,-115.204933167,NV
qyaZRIGaJJSC3iJ29VU4Dg,Madison,1,43.0744001,-89.3820609,WI
EXtCgZoxHNjXrqPCFOgQmQ,Tempe,1,33.4144553,-111.9207409,AZ
Suqv_hGxs44tH8aTAwDBDA,"San Tan Valley",1,33.2470852,-111.5626704,AZ
TbVPye1S8UZzLPy0E2qN_g,Phoenix,2,33.5834732056,-112.150985718,AZ
dYZ9YiA1JYlFoul-yorXSQ,Scottsdale,1,33.6224688519,-111.873300816,AZ
C8nx9teRYXgnucLKMk29Kg,Tempe,2,33.4219886325,-111.932327746,AZ
IblEAPlN6dfkJb1pvgRrJg,"Las Vegas",1,36.1586990356,-115.208633423,NV
CaYHpGAoLFIr2_UapoGZBA,Glendale,2,33.6524048698,-112.185529028,AZ
_U-mFaFhrwfeeBqAfCcQOw,"North Las Vegas",1,36.207711,-115.108393,NV
DojLUQOpfZWs9HynUuZJ4g,Chandler,2,33.3048103,-111.9270642,AZ
l_XX0Oij03f6R3j3uyaW1g,Pittsburgh,1,40.4592997,-79.9265915,PA
_9wDVXi-EltFSlxwIZlJPA,"Fort Mill",2,35.0082736,-80.920053,SC
LnPHkjMQG745gXfOIhgkCA,Phoenix,2,33.437034,-112.105988,AZ
zBMJYg34dTe5nZm6QVPYeg,Charlotte,2,35.2264842,-80.8407946,NC
lHieY-4PJnQ_uBK2QEElyg,Henderson,2,36.013561,-114.940453,NV
